Fecha,Proveedor,RFC,Descripción,Cantidad,P. Unitario,Descuento,Impuestos,Total,Categoría,Grupo P&L,Origen,Link de Factura,UUID,Procesado_En
"9 enero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,2,$28.00,$0.00,$0.00,-$56.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"9 enero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,5,$20.00,$0.00,$0.00,-$100.00,Insumos Bebidas,Costo de Venta,Google Forms,,,
"9 enero, 2026",GERMINADO,XEXX010101000,GERMINADO DE SOYA,5,$55.00,$0.00,$0.00,-$275.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-01-09 19:30
"9 enero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,29.25,$78.00,$0.00,$0.00,"-$2,281.50",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Nr0_tvQDieWJprp-LX3xzIX2L3PSueP9/view?usp=drivesdk,779253E1-0935-461C-A46A-D99B5950BB6D,2026-01-09 20:04
"10 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,CERV XXL24,1,$447.12,$10.05,$69.93,-$507.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/13KWOjtjB-8aIgrOI1jDYU8HYekfRddYA/view?usp=drivesdk,83310770-403C-4387-B1AB-174B1E58EE83,2026-01-10 16:19
"11 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,DESPENSA DEL PERSONAL,1,"$1,168.94",$0.00,$0.00,"-$1,168.94",Nómina,Gastos Operativos,Google Forms,,,2026-01-11 11:14
"11 enero, 2026",MARTHA ALICIA PEREZ MARTINEZ,PEMM6309075V3,CONCENTRADO DE MORA AZUL (BLUEBERRY) 1 LITRO - SODA ITALIANA,1,$139.00,$0.00,$0.00,-$139.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1PHwRGEVfspkDRD0DPXBSAmmlMCfDvjzw/view?usp=drivesdk,C71BE021-B80D-4ED8-B02A-D306F755F4AB,2026-01-11 15:34
"11 enero, 2026",MARTHA ALICIA PEREZ MARTINEZ,PEMM6309075V3,PULPA DE FRESA 1 LT - INSUMOS PARA CAFETERÍA Y HOGAR FRAPPÉ,3,$129.00,$0.00,$0.00,-$387.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1PHwRGEVfspkDRD0DPXBSAmmlMCfDvjzw/view?usp=drivesdk,C71BE021-B80D-4ED8-B02A-D306F755F4AB,2026-01-11 15:34
"11 enero, 2026",MARTHA ALICIA PEREZ MARTINEZ,PEMM6309075V3,PULPA DE GUAYABA 1L - RINDE 16 BEBIDAS DE 16OZ - SMOOTHIES,5,$129.00,$0.00,$0.00,-$645.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1PHwRGEVfspkDRD0DPXBSAmmlMCfDvjzw/view?usp=drivesdk,C71BE021-B80D-4ED8-B02A-D306F755F4AB,2026-01-11 15:34
"11 enero, 2026",SUELDOS,XEXX010101000,NOMINA SEMANA N. 2,1,"$14,200.00",$0.00,$0.00,"-$14,200.00",Nómina,Gastos Operativos,Google Forms,,,2026-01-11 16:48
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,ACEITEVEGETA,1,$685.41,$15.41,$0.00,-$670.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,4/400ML GLAD,1,$162.26,$3.65,$25.38,-$183.99,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,DOLCE AMER,1,$283.47,$6.37,$0.00,-$277.10,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,5KGARROZ PRE,1,$162.65,$3.66,$0.00,-$158.99,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,10P FIBRA ES,1,$171.09,$3.85,$26.76,-$194.00,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,JARABENAT 5L,1,$228.40,$5.13,$35.72,-$258.99,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM LAVAPL,2,$86.42,$3.88,$27.03,-$195.99,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,MM LIMPBRISA,1,$154.32,$3.47,$24.14,-$174.99,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1725DqwkUCJekx7VmrUAzOBpt66QhBbv-/view?usp=drivesdk,F97498A8-1870-403A-89C1-65AC3B080EA8,2026-01-12 08:19
"12 enero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,4,$20.00,$0.00,$0.00,-$80.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-01-12 12:45
"12 enero, 2026",ALEX CASA DEL PUEBLO,XEXX010101000,PAPAYA VERDE,1,$350.00,$0.00,$0.00,-$350.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-01-12 13:02
"12 enero, 2026",FABIAN ENRIQUE BOBADILLA CHAMOCHIN,BOCF810120276,CAMARON CASCARA 36/40 ACUACULTURA,20,$175.00,$0.00,$0.00,"-$3,500.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1Vh6GvzL2TlSotM2yJH4Iv3cfwaswGSPx/view?usp=drivesdk,958E1124-9C11-4349-B553-6A7FE36007BF,2026-01-12 15:19
"12 enero, 2026",YUKUNSA,YUK160308FK5,TAPA ULTRACLARA  COMPATIBLE CON CONT RED ULTRACLARO DE 16OZ,72,$1.52,$0.00,$17.48,-$126.72,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qKHmZocOkNytZwBdKXOjoleIwsNKW6P8/view?usp=drivesdk,ED1A2345-534C-43E1-AFF9-1F4BEE4C48DE,2026-01-12 15:34
"12 enero, 2026",YUKUNSA,YUK160308FK5,CONTENEDOR REDONDO ULTRACLARO  PARA FRIO DE 16 OZ,72,$1.83,$0.00,$21.07,-$152.78,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qKHmZocOkNytZwBdKXOjoleIwsNKW6P8/view?usp=drivesdk,ED1A2345-534C-43E1-AFF9-1F4BEE4C48DE,2026-01-12 15:34
"12 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA ROLLO AD 20X30 300 BLS,1,$25.25,$0.00,$4.04,-$29.29,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qKHmZocOkNytZwBdKXOjoleIwsNKW6P8/view?usp=drivesdk,ED1A2345-534C-43E1-AFF9-1F4BEE4C48DE,2026-01-12 15:34
"12 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  P/ BASURA USO RUDO NEGRA 90X120 BD,2,$32.88,$0.00,$10.52,-$76.27,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1qKHmZocOkNytZwBdKXOjoleIwsNKW6P8/view?usp=drivesdk,ED1A2345-534C-43E1-AFF9-1F4BEE4C48DE,2026-01-12 15:34
"12 enero, 2026",GONZALO CACERES,XEXX010101000,RENTA,1,"$15,000.00",$0.00,$0.00,"-$15,000.00",Renta,Gastos Operativos,Google Forms,,,2026-01-12 17:08
"12 enero, 2026",FULL COLOR DIGITAL,FCD18083111A,IMPRESION DIGITAL MENUS,1,"$1,120.69",$0.00,$179.31,"-$1,300.00",Papelería,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1cO5saB8nRuoQ0KlDjjKzCGv1zUJHooyc/view?usp=drivesdk,7E58C3F0-7EEA-4D4B-9378-7D932941D6B0,2026-01-12 18:04
"12 enero, 2026",AMAZON,XEXX010101000,ARTÍCULOS PERSONALES,1,$743.00,$0.00,$0.00,-$743.00,Personal,Gastos Personales,Google Forms,,,2026-01-12 21:45
"12 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,AZUCAR MORENA ESTANDAR EL ABUELO JOSE BOLSA 1 KG,11,$23.77,$0.00,$0.00,-$261.50,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WfoTifGCAoRKtOpoS7hn63je7BA_yCU3/view?usp=drivesdk,7A7D48E1-EFE7-11F0-8280-37540633CD03,2026-01-12 21:51
"12 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,SAL SOL DE 1 KG PIEZA,10,$15.00,$0.00,$0.00,-$150.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WfoTifGCAoRKtOpoS7hn63je7BA_yCU3/view?usp=drivesdk,7A7D48E1-EFE7-11F0-8280-37540633CD03,2026-01-12 21:51
"12 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,ACEITE VEGETAL PATRONA 20 L PIEZA,1,$692.40,$0.00,$0.00,-$692.40,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WfoTifGCAoRKtOpoS7hn63je7BA_yCU3/view?usp=drivesdk,7A7D48E1-EFE7-11F0-8280-37540633CD03,2026-01-12 21:51
"12 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,AZUCAR GLASS EL ABUELO JOSE BOLSA 1 K,1,$46.30,$0.00,$0.00,-$46.30,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WfoTifGCAoRKtOpoS7hn63je7BA_yCU3/view?usp=drivesdk,7A7D48E1-EFE7-11F0-8280-37540633CD03,2026-01-12 21:51
"12 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,GASTOS DE ENVIO,1,$43.10,$0.00,$6.90,-$50.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1WfoTifGCAoRKtOpoS7hn63je7BA_yCU3/view?usp=drivesdk,7A7D48E1-EFE7-11F0-8280-37540633CD03,2026-01-12 21:51
"12 enero, 2026",BBVA,XEXX010101000,TC EMPRESARIAL,1,"$7,155.38",$0.00,$0.00,"-$7,155.28",Prestamo BBVA,Financiero/Impuestos,Google Forms,,,2026-01-20 19:26
"13 enero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,6,$28.00,$0.00,$0.00,-$168.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-01-13 15:52
"13 enero, 2026",ASSIS TU VESTIR,ATV0512132Y5,MANTA DE CIELO 100% ALGODON 80CMS ANCHO,25,$10.78,$0.00,$43.12,-$312.62,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1_4YsIefDx2-AquKun-hU7wyiZAHRZt4q/view?usp=drivesdk,00214C51-CA6C-48AA-900A-F62D29D1879C,2026-01-13 17:04
"13 enero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.45,$78.00,$0.00,$0.00,"-$2,219.10",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1U0quV7PM6eJE3KMYzJ2d9YOJ8_CoIDbm/view?usp=drivesdk,9B703960-57BB-4BA0-BF7C-1A8F82AA7281,2026-01-13 18:19
"13 enero, 2026",RESTAURANT ORDERING SYSTEM,XEXX010101000,TIENDA EN LINEA,1,$519.39,$0.00,$0.00,-$519.39,Delivery,Gastos Operativos,Google Forms,,,2026-02-02 17:03
"14 enero, 2026",FERNANDO CLAUS BAUERLE VARGAS,BAVF6610252DA,HAKUBAI MOCHIGOME-DULCE 2.2 KG,8,$172.00,$0.00,$0.00,"-$1,376.00",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/11NuKZ3Ge8MqBQD_1tZ65FMt-AxhQ428I/view?usp=drivesdk,A635C4BA-D4D3-46EE-B127-5F9FD5236361,2026-01-14 12:04
"14 enero, 2026",DOÑA MARY,XEXX010101000,LIMPIEZA CASA,1,$622.00,$0.00,$0.00,-$622.00,Personal,Gastos Personales,Google Forms,,,2026-01-15 18:40
"15 enero, 2026",SAC DESIGNS,SDE120229E49,BEST TRADING 200 GUANTES DE NITRILO COLOR NEGRO,1,$188.79,$0.00,$30.21,-$219.00,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1MnIwXWNSOSvKiHbNAY6lifn7KEpRVQLH/view?usp=drivesdk,0E25E748-528C-5976-B33E-1070786DF0F3,2026-01-15 08:19
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUMAKI WEI CHUAN 40/312 G (11 OZ) 1156,5,$46.52,$0.00,$0.00,-$232.60,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,PAPEL ARROZ 22CM REDONDO TU FOCO 340G (BAMBOO TREE ) (44/12OZ),2,$42.50,$0.00,$0.00,-$85.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,EDAMAME SHIRAKIKU FRIJOL DE SOYA 20/400 G 94271,6,$42.00,$0.00,$0.00,-$252.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,SRIRACHA SALSA 793G (12/28 OZ) 33412 52017,2,$116.53,$0.00,$0.00,-$233.06,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,OSTION SALSA KUM CHUM LKK PLASTICO 6/2.27 KG 56006 SP621-1 SL0045,8,$177.24,$708.96,$0.00,-$708.96,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,SALSA PESCADO TIPAROS 12/700 ML (23 OZ) FIS16,5,$72.00,$0.00,$0.00,-$360.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,SALSA DE SOYA KOKUSAN 20 LT 5.28 GAL,1,$458.00,$0.00,$0.00,-$458.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,EGG NOODLE GRUESO 60/440 G (15.5 OZ) ND16/72002,2,$70.03,$0.00,$0.00,-$140.06,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,TOFU EXTRAFIRM NEW MORINU  SILKEN 12/308G  (10.9 OZ)  21262,12,$38.34,$0.00,$0.00,-$460.08,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,HARUSAME SHUNHE 50/300 G (10.5 OZ) FIDEO DE FRIJOL MALLA ROSA,1,$30.00,$0.00,$0.00,-$30.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",KUME DEL CARIBE,KCA090331MM5,LECHE DE COCO CHAOKOH (EXTRACTO LIQUIDO DE COCO) 24/400 ML 21006 VA0002,3,$59.34,$0.00,$0.00,-$178.02,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iHbzu1KimHt4hzoepptRpvEKO3Ko_p4u/view?usp=drivesdk,9852DB48-29E8-437E-B186-DEBE2D733285,2026-01-15 12:49
"15 enero, 2026",POLLO INDUSTRIALIZADO DE MEXICO,PIM901016747,PECHUGA S/H IQF K,28.71,$78.00,$0.00,$0.00,"-$2,239.38",Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1iiDw3NZeeCuhY24nN1Y9ZTMyinNEZTDz/view?usp=drivesdk,DD351B22-DF64-415C-B5B1-D293EBE2F2C7,2026-01-15 20:04
"15 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,DESPENSA CASA,1,$346.00,$0.00,$0.00,-$346.00,Personal,Gastos Personales,Google Forms,,,2026-01-18 12:18
"15 enero, 2026",PETCO,XEXX010101000,VARIOS CASA,1,$646.20,$0.00,$0.00,-$646.20,Personal,Gastos Personales,Google Forms,,,2026-01-18 12:26
"16 enero, 2026",KEMIX,XEXX010101000,QUITA COCHAMBRE PLUS,2,$440.00,$0.00,$0.00,-$880.00,Limpieza,Gastos Operativos,Google Forms,,,2026-01-16 13:22
"16 enero, 2026",GERMINADO,XEXX010101000,GERMINADO DE SOYA,6,$55.00,$0.00,$0.00,-$330.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-01-16 17:54
"16 enero, 2026",AJO,XEXX010101000,AJO PELADO,2,$135.00,$0.00,$0.00,-$270.00,Insumos Alimentos,Costo de Venta,Google Forms,,,2026-01-16 17:55
"16 enero, 2026",AGUA 3 RÍOS,XEXX010101000,GARRAFONES DE AGUA,2,$28.00,$0.00,$0.00,-$56.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-01-16 17:55
"16 enero, 2026",HIELO MARMAN,XEXX010101000,BOLSAS DE HIELO,4,$20.00,$0.00,$0.00,-$80.00,Insumos Bebidas,Costo de Venta,Google Forms,,,2026-01-16 17:56
"16 enero, 2026",MOTOXIX,XEXX010101000,REPARTO ALIMENTOS,1,$400.00,$0.00,$0.00,-$400.00,Delivery,Gastos Operativos,Google Forms,,,2026-01-16 20:56
"16 enero, 2026",MAYA GAS PENINSULAR,MGP180629SG8,GAS LP,84.3,$9.28,$0.00,$125.11,-$907.07,Servicios,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1C_wZfWQ-71cXmNOLmTBHuGsZS1DMAdnD/view?usp=drivesdk,606E9429-30E1-45A3-9029-E1442C55E960,2026-01-17 13:49
"16 enero, 2026",MAYA GAS PENINSULAR,MGP180629SG8,GAS LP,79.9,$9.23,$0.00,$118.03,-$855.73,Servicios,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1C_wZfWQ-71cXmNOLmTBHuGsZS1DMAdnD/view?usp=drivesdk,606E9429-30E1-45A3-9029-E1442C55E960,2026-01-17 13:49
"16 enero, 2026",MAYA GAS PENINSULAR,MGP180629SG8,GAS LP,98.9,$9.13,$0.00,$144.46,"-$1,047.35",Servicios,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1C_wZfWQ-71cXmNOLmTBHuGsZS1DMAdnD/view?usp=drivesdk,606E9429-30E1-45A3-9029-E1442C55E960,2026-01-17 13:49
"17 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,CACEROLA,1,$645.69,$0.00,$103.31,-$749.00,Insumos Operativos,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1ioMn3HIh6DWa-bo-83xET9h5RN10KSJN/view?usp=drivesdk,E7562F25-BF9E-49ED-9685-1FDCA4AA18D8,2026-01-17 17:19
"17 enero, 2026",NUEVA WAL MART DE MEXICO,NWM9709244W4,JBC30LID SUP,1,$714.66,$0.00,$114.34,-$829.00,Insumos Operativos,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1ioMn3HIh6DWa-bo-83xET9h5RN10KSJN/view?usp=drivesdk,E7562F25-BF9E-49ED-9685-1FDCA4AA18D8,2026-01-17 17:19
"17 enero, 2026",WENDY'S,XEXX010101000,COMIDAS,1,$720.00,$0.00,$0.00,-$720.00,Personal,Gastos Personales,Google Forms,,,2026-01-18 12:24
"18 enero, 2026",TIENDAS CHEDRAUI,XEXX010101000,DESPENSA DEL PERSONAL,1,"$1,411.64",$0.00,$0.00,"-$1,411.64",Nómina,Gastos Operativos,Google Forms,,,2026-01-18 11:20
"18 enero, 2026",SUELDOS,XEXX010101000,NOMINA SEMANA N.3,1,"$17,050.00",$0.00,$0.00,"-$17,050.00",Nómina,Gastos Operativos,Google Forms,,,2026-01-18 18:30
"18 enero, 2026",DOÑA MARY,XEXX010101000,LIMPIEZA CASA,1,$600.00,$0.00,$0.00,-$600.00,Personal,Gastos Personales,Google Forms,,,2026-01-19 17:11
"18 enero, 2026",INTEGRADORA MERCANTIL KOONOL,IMK2007165RA,KARUMA FRUTOS ROJOS 1 LT,6,$171.00,$272.00,$0.00,$754.00,Insumos Bebidas,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1_5gUOhqmIZaKHibW6mVQjm66Ar6c_i6j/view?usp=drivesdk,0B58FEF2-2233-4FA7-BF55-1D4DC105728F,2026-02-15 19:59
"19 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,AZUCAR MORENA ESTANDAR EL ABUELO JOSE BOLSA 2 KG,15,$46.50,$0.00,$0.00,-$697.47,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ya0zjg7KZQ8SVXgsCW1-XRUgLCIbTCgf/view?usp=drivesdk,2467524A-F55D-11F0-B963-1B58AE598AE3,2026-01-19 11:49
"19 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,CHILE EN POLVO TAJIN 907 G PIEZA,1,$145.25,$0.00,$0.00,-$145.25,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ya0zjg7KZQ8SVXgsCW1-XRUgLCIbTCgf/view?usp=drivesdk,2467524A-F55D-11F0-B963-1B58AE598AE3,2026-01-19 11:49
"19 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,FIBRA METALICA FREGON CON 2 PZAS,6,$14.70,$0.00,$14.11,-$102.31,Limpieza,Gastos Operativos,Auto Gmail,https://drive.google.com/file/d/1ya0zjg7KZQ8SVXgsCW1-XRUgLCIbTCgf/view?usp=drivesdk,2467524A-F55D-11F0-B963-1B58AE598AE3,2026-01-19 11:49
"19 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,VINAGRE BLANCO EL ABUELO JOSE DE 3.78 LT PIEZA,3,$23.50,$0.00,$0.00,-$70.50,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ya0zjg7KZQ8SVXgsCW1-XRUgLCIbTCgf/view?usp=drivesdk,2467524A-F55D-11F0-B963-1B58AE598AE3,2026-01-19 11:49
"19 enero, 2026",CASA SANTOS LUGO,CSL000915HJ9,GASTOS DE ENVIO,1,$43.10,$0.00,$6.90,-$50.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1ya0zjg7KZQ8SVXgsCW1-XRUgLCIbTCgf/view?usp=drivesdk,2467524A-F55D-11F0-B963-1B58AE598AE3,2026-01-19 11:49
"19 enero, 2026",FELIPE DE JESUS LIZARRAGA ALAMILLA,LIAF931111V58,CACAHUATE TOSTADITO SIN PIEL SIN SAL NUEVO,15,$59.00,$0.00,$0.00,-$885.00,Insumos Alimentos,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1f2yCuVIBp1zPO7t2Lw0KiRArJW9bD9qR/view?usp=drivesdk,2215E3BE-ED50-42BF-86D1-3DEC11734976,2026-01-19 12:04
"19 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA  P/ BASURA USO RUDO NEGRA 90X120 BD,2,$32.88,$0.00,$10.52,-$76.27,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1FmnVUg7jeZmzLHXD9JAXC5bQnE3Vtfpb/view?usp=drivesdk,01CA5DA3-B294-4FC0-9A32-DA949AFA45D7,2026-01-19 13:34
"19 enero, 2026",YUKUNSA,YUK160308FK5,BISAGRA TERMICA BIO BEIGE 6 IN X 6 IN,1,$473.88,$0.00,$75.82,-$549.70,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1FmnVUg7jeZmzLHXD9JAXC5bQnE3Vtfpb/view?usp=drivesdk,01CA5DA3-B294-4FC0-9A32-DA949AFA45D7,2026-01-19 13:34
"19 enero, 2026",YUKUNSA,YUK160308FK5,BOLSA ROLLO TRANSLUCIDA 20X30 AD,1,$38.54,$0.00,$6.17,-$44.71,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1FmnVUg7jeZmzLHXD9JAXC5bQnE3Vtfpb/view?usp=drivesdk,01CA5DA3-B294-4FC0-9A32-DA949AFA45D7,2026-01-19 13:34
"19 enero, 2026",YUKUNSA,YUK160308FK5,TAPA RANURA PARA VASO  ULTRACLARO,2,$85.15,$0.00,$27.25,-$197.56,Desechables,Costo de Venta,Auto Gmail,https://drive.google.com/file/d/1FmnVUg7jeZmzLHXD9JAXC5bQnE3Vtfpb/view?usp=drivesdk,01CA5DA3-B294-4FC0-9A32-DA949AFA45D7,2026-01-19 13:34
